NER OUTPUT VALIDATION REPORT
Generated at: 2026-07-17T01:04:56
Scan root   : C:\Users\NguyenToan\OneDrive\Documents\dataset\NLP_corpus_project
Log file    : C:\Users\NguyenToan\OneDrive\Documents\dataset\NLP_corpus_project\check_ner_report.log
TSV files   : 795
====================================================================================================

COMPLETE UNITS
====================================================================================================
[OK] HCH_012\HCH_012_233 | sentences=431
[OK] HCH_012\HCH_012_234 | sentences=488
[OK] HCH_012\HCH_012_235 | sentences=513
[OK] HCH_012\HCH_012_236 | sentences=473
[OK] HCH_012\HCH_012_237 | sentences=331
[OK] HCH_012\HCH_012_238 | sentences=539
[OK] HCH_012\HCH_012_239 | sentences=670
[OK] HCH_012\HCH_012_240 | sentences=596
[OK] HCH_012\HCH_012_241 | sentences=412
[OK] HCH_012\HCH_012_242 | sentences=382
[OK] HCH_012\HCH_012_243 | sentences=370
[OK] HCH_012\HCH_012_244 | sentences=623
[OK] HCH_012\HCH_012_245 | sentences=402
[OK] HCH_012\HCH_012_246 | sentences=284
[OK] HCH_012\HCH_012_247 | sentences=644
[OK] HCH_012\HCH_012_248 | sentences=438
[OK] HCH_012\HCH_012_249 | sentences=552
[OK] HCH_012\HCH_012_250 | sentences=257
[OK] HCH_012\HCH_012_251 | sentences=616
[OK] HCH_012\HCH_012_252 | sentences=336
[OK] HCH_012\HCH_012_253 | sentences=501
[OK] HCH_012\HCH_012_254 | sentences=407
[OK] HCH_012\HCH_012_255 | sentences=578
[OK] HCH_012\HCH_012_256 | sentences=245
[OK] HCH_012\HCH_012_257 | sentences=545
[OK] HCH_012\HCH_012_258 | sentences=739
[OK] HCH_012\HCH_012_259 | sentences=766
[OK] HCH_012\HCH_012_260 | sentences=673
[OK] HCH_012\HCH_012_261 | sentences=317
[OK] HCH_012\HCH_012_262 | sentences=415
[OK] HCH_012\HCH_012_263 | sentences=433
[OK] HCH_012\HCH_012_264 | sentences=348
[OK] HCH_012\HCH_012_265 | sentences=472
[OK] HCH_012\HCH_012_266 | sentences=446
[OK] HCH_012\HCH_012_267 | sentences=340
[OK] HCH_012\HCH_012_268 | sentences=263
[OK] HCH_012\HCH_012_269 | sentences=668
[OK] HCH_012\HCH_012_270 | sentences=405
[OK] HCH_012\HCH_012_271 | sentences=467
[OK] HCH_012\HCH_012_272 | sentences=305
[OK] HCH_012\HCH_012_273 | sentences=592
[OK] HCH_012\HCH_012_274 | sentences=441
[OK] HCH_012\HCH_012_275 | sentences=349
[OK] HCH_012\HCH_012_276 | sentences=608
[OK] HCH_012\HCH_012_277 | sentences=598
[OK] HCH_012\HCH_012_278 | sentences=638
[OK] HCH_012\HCH_012_279 | sentences=649
[OK] HCH_012\HCH_012_280 | sentences=374
[OK] HCH_012\HCH_012_281 | sentences=807
[OK] HCH_012\HCH_012_282 | sentences=881
[OK] HCH_012\HCH_012_283 | sentences=801
[OK] HCH_012\HCH_012_284 | sentences=254
[OK] HCH_012\HCH_012_285 | sentences=603
[OK] HCH_012\HCH_012_286 | sentences=623
[OK] HCH_012\HCH_012_287 | sentences=555
[OK] HCH_012\HCH_012_288 | sentences=525
[OK] HCH_012\HCH_012_289 | sentences=674
[OK] HCH_012\HCH_012_290 | sentences=398
[OK] HCH_012\HCH_012_291 | sentences=557
[OK] HCH_012\HCH_012_292 | sentences=508
[OK] HCH_012\HCH_012_293 | sentences=498
[OK] HCH_012\HCH_012_294 | sentences=669
[OK] HCH_012\HCH_012_295 | sentences=469
[OK] HCH_012\HCH_012_296 | sentences=367
[OK] HCH_012\HCH_012_297 | sentences=599
[OK] HCH_012\HCH_012_298 | sentences=196
[OK] HCH_012\HCH_012_299 | sentences=548
[OK] HCH_012\HCH_012_300 | sentences=563
[OK] HCH_012\HCH_012_301 | sentences=562
[OK] HCH_012\HCH_012_302 | sentences=596
[OK] HCH_012\HCH_012_303 | sentences=612
[OK] HCH_012\HCH_012_304 | sentences=739
[OK] HCH_012\HCH_012_305 | sentences=725
[OK] HCH_012\HCH_012_306 | sentences=926
[OK] HCH_012\HCH_012_307 | sentences=704
[OK] HCH_012\HCH_012_308 | sentences=934
[OK] HCH_012\HCH_012_309 | sentences=690
[OK] HCH_012\HCH_012_310 | sentences=323
[OK] HCH_012\HCH_012_311 | sentences=611
[OK] HCH_012\HCH_012_312 | sentences=427
[OK] HCH_012\HCH_012_313 | sentences=507
[OK] HCH_012\HCH_012_314 | sentences=662
[OK] HCH_012\HCH_012_315 | sentences=677
[OK] HCH_012\HCH_012_316 | sentences=606
[OK] HCH_012\HCH_012_317 | sentences=386
[OK] HCH_012\HCH_012_318 | sentences=506
[OK] HCH_012\HCH_012_319 | sentences=382
[OK] HCH_012\HCH_012_320 | sentences=527
[OK] HCH_012\HCH_012_321 | sentences=597
[OK] HCH_012\HCH_012_322 | sentences=392
[OK] HCH_012\HCH_012_323 | sentences=405
[OK] HCH_012\HCH_012_324 | sentences=527
[OK] HCH_012\HCH_012_325 | sentences=528
[OK] HCH_012\HCH_012_326 | sentences=421
[OK] HCH_012\HCH_012_327 | sentences=681
[OK] HCH_012\HCH_012_328 | sentences=278
[OK] HCH_012\HCH_012_329 | sentences=476
[OK] HCH_012\HCH_012_330 | sentences=603
[OK] HCH_012\HCH_012_331 | sentences=467
[OK] HCH_012\HCH_012_332 | sentences=577
[OK] HCH_013\HCH_013_001 | sentences=245
[OK] HCH_013\HCH_013_002 | sentences=268
[OK] HCH_013\HCH_013_003 | sentences=420
[OK] HCH_013\HCH_013_004 | sentences=419
[OK] HCH_013\HCH_013_005 | sentences=86
[OK] HCH_013\HCH_013_006 | sentences=128
[OK] HCH_013\HCH_013_007 | sentences=111
[OK] HCH_013\HCH_013_008 | sentences=211
[OK] HCH_013\HCH_013_009 | sentences=188
[OK] HCH_013\HCH_013_010 | sentences=332
[OK] HCH_013\HCH_013_011 | sentences=188
[OK] HCH_013\HCH_013_012 | sentences=239
[OK] HCH_013\HCH_013_013 | sentences=124
[OK] HCH_013\HCH_013_014 | sentences=479
[OK] HCH_013\HCH_013_015 | sentences=33
[OK] HCH_013\HCH_013_016 | sentences=864
[OK] HCH_013\HCH_013_017 | sentences=178
[OK] HCH_013\HCH_013_018 | sentences=365
[OK] HCH_013\HCH_013_019 | sentences=58
[OK] HCH_013\HCH_013_020 | sentences=252
[OK] HCH_013\HCH_013_021 | sentences=194
[OK] HCH_013\HCH_013_022 | sentences=470
[OK] HCH_013\HCH_013_023 | sentences=42
[OK] HCH_013\HCH_013_024 | sentences=124
[OK] HCH_013\HCH_013_025 | sentences=42
[OK] HCH_013\HCH_013_026 | sentences=160
[OK] HCH_013\HCH_013_027 | sentences=190
[OK] HCH_013\HCH_013_028 | sentences=498
[OK] HCH_013\HCH_013_029 | sentences=158
[OK] HCH_013\HCH_013_030 | sentences=122
[OK] HCH_013\HCH_013_031 | sentences=177
[OK] HCH_013\HCH_013_032 | sentences=109
[OK] HCH_013\HCH_013_033 | sentences=449
[OK] HCH_013\HCH_013_034 | sentences=295
[OK] HCH_013\HCH_013_035 | sentences=210
[OK] HCH_013\HCH_013_036 | sentences=252
[OK] HCH_013\HCH_013_037 | sentences=195
[OK] HCH_013\HCH_013_038 | sentences=133
[OK] HCH_013\HCH_013_039 | sentences=194
[OK] HCH_013\HCH_013_040 | sentences=261
[OK] HCH_013\HCH_013_041 | sentences=127
[OK] HCH_013\HCH_013_042 | sentences=371
[OK] HCH_013\HCH_013_043 | sentences=630
[OK] HCH_013\HCH_013_044 | sentences=87
[OK] HCH_013\HCH_013_045 | sentences=346
[OK] HCH_013\HCH_013_046 | sentences=92
[OK] HCH_013\HCH_013_047 | sentences=308
[OK] HCH_013\HCH_013_048 | sentences=176
[OK] HCH_013\HCH_013_049 | sentences=172
[OK] HCH_013\HCH_013_050 | sentences=387
[OK] HCH_013\HCH_013_051 | sentences=212
[OK] HCH_013\HCH_013_052 | sentences=265
[OK] HCH_013\HCH_013_053 | sentences=155
[OK] HCH_013\HCH_013_054 | sentences=500
[OK] HCH_013\HCH_013_055 | sentences=653
[OK] HCH_013\HCH_013_056 | sentences=99
[OK] HCH_013\HCH_013_057 | sentences=165
[OK] HCH_013\HCH_013_058 | sentences=144
[OK] HCH_013\HCH_013_059 | sentences=214
[OK] HCH_013\HCH_013_060 | sentences=421
[OK] HCH_013\HCH_013_061 | sentences=478
[OK] HCH_013\HCH_013_062 | sentences=371
[OK] HCH_013\HCH_013_063 | sentences=229
[OK] HCH_013\HCH_013_064 | sentences=214
[OK] HCH_013\HCH_013_065 | sentences=315
[OK] HCH_013\HCH_013_066 | sentences=656
[OK] HCH_013\HCH_013_067 | sentences=223
[OK] HCH_013\HCH_013_068 | sentences=304
[OK] HCH_013\HCH_013_069 | sentences=353
[OK] HCH_013\HCH_013_070 | sentences=58
[OK] HCH_013\HCH_013_071 | sentences=757
[OK] HCH_013\HCH_013_072 | sentences=570
[OK] HCH_013\HCH_013_073 | sentences=122
[OK] HCH_013\HCH_013_074 | sentences=156
[OK] HCH_013\HCH_013_075 | sentences=1009
[OK] HCH_013\HCH_013_076 | sentences=71
[OK] HCH_013\HCH_013_077 | sentences=415
[OK] HCH_013\HCH_013_078 | sentences=686
[OK] HCH_013\HCH_013_079 | sentences=365
[OK] HCH_013\HCH_013_080 | sentences=173
[OK] HCH_014\HCH_014_001 | sentences=36
[OK] HCH_014\HCH_014_002 | sentences=52
[OK] HCH_014\HCH_014_003 | sentences=55
[OK] HCH_014\HCH_014_004 | sentences=86
[OK] HCH_014\HCH_014_005 | sentences=81
[OK] HCH_014\HCH_014_006 | sentences=89
[OK] HCH_015\HCH_015_001 | sentences=283
[OK] HCH_015\HCH_015_002 | sentences=132
[OK] HCH_015\HCH_015_003 | sentences=263
[OK] HCH_015\HCH_015_004 | sentences=87
[OK] HCH_015\HCH_015_005 | sentences=55
[OK] HCH_015\HCH_015_006 | sentences=168
[OK] HCH_015\HCH_015_007 | sentences=219
[OK] HCH_015\HCH_015_008 | sentences=75
[OK] HCH_015\HCH_015_009 | sentences=272
[OK] HCH_015\HCH_015_010 | sentences=64
[OK] HCH_015\HCH_015_011 | sentences=110
[OK] HCH_015\HCH_015_012 | sentences=339
[OK] HCH_015\HCH_015_013 | sentences=297
[OK] HCH_015\HCH_015_014 | sentences=120
[OK] HCH_015\HCH_015_015 | sentences=108
[OK] HCH_015\HCH_015_016 | sentences=100
[OK] HCH_015\HCH_015_017 | sentences=244
[OK] HCH_015\HCH_015_018 | sentences=270
[OK] HCH_015\HCH_015_019 | sentences=250
[OK] HCH_015\HCH_015_020 | sentences=128
[OK] HCH_015\HCH_015_021 | sentences=99
[OK] HCH_015\HCH_015_022 | sentences=182
[OK] HCH_015\HCH_015_023 | sentences=227
[OK] HCH_015\HCH_015_024 | sentences=153
[OK] HCH_015\HCH_015_025 | sentences=347
[OK] HCH_015\HCH_015_026 | sentences=261
[OK] HCH_015\HCH_015_027 | sentences=290
[OK] HCH_015\HCH_015_028 | sentences=201
[OK] HCH_015\HCH_015_029 | sentences=281
[OK] HCH_015\HCH_015_030 | sentences=232
[OK] HCH_015\HCH_015_031 | sentences=117
[OK] HCH_015\HCH_015_032 | sentences=224
[OK] HCH_015\HCH_015_033 | sentences=156
[OK] HCH_015\HCH_015_034 | sentences=206
[OK] HCH_015\HCH_015_035 | sentences=258
[OK] HCH_015\HCH_015_036 | sentences=84
[OK] HCH_015\HCH_015_037 | sentences=227
[OK] HCH_015\HCH_015_038 | sentences=204
[OK] HCH_015\HCH_015_039 | sentences=140
[OK] HCH_015\HCH_015_040 | sentences=348
[OK] HCH_015\HCH_015_041 | sentences=161
[OK] HCH_015\HCH_015_042 | sentences=258
[OK] HCH_015\HCH_015_043 | sentences=193
[OK] HCH_015\HCH_015_044 | sentences=240
[OK] HCH_015\HCH_015_045 | sentences=181
[OK] HCH_015\HCH_015_046 | sentences=242
[OK] HCH_015\HCH_015_047 | sentences=106
[OK] HCH_015\HCH_015_048 | sentences=159
[OK] HCH_015\HCH_015_049 | sentences=180
[OK] HCH_015\HCH_015_050 | sentences=104
[OK] HCH_015\HCH_015_051 | sentences=260
[OK] HCH_015\HCH_015_052 | sentences=278
[OK] HCH_015\HCH_015_053 | sentences=232
[OK] HCH_015\HCH_015_054 | sentences=374
[OK] HCH_015\HCH_015_055 | sentences=236
[OK] HCH_015\HCH_015_056 | sentences=211
[OK] HCH_015\HCH_015_057 | sentences=341
[OK] HCH_015\HCH_015_058 | sentences=182
[OK] HCH_015\HCH_015_059 | sentences=151
[OK] HCH_016\HCH_016_001_吳太伯傳 | sentences=60
[OK] HCH_016\HCH_016_002_吳王壽夢傳 | sentences=24
[OK] HCH_016\HCH_016_003_王僚使公子光傳 | sentences=190
[OK] HCH_016\HCH_016_004_闔閭內傳 | sentences=248
[OK] HCH_016\HCH_016_005_夫差內傳 | sentences=226
[OK] HCH_016\HCH_016_006_越王無余外傳 | sentences=86
[OK] HCH_016\HCH_016_007_勾踐入臣外傳 | sentences=243
[OK] HCH_016\HCH_016_008_勾踐歸國外傳 | sentences=123
[OK] HCH_016\HCH_016_009_勾踐陰謀外傳 | sentences=190
[OK] HCH_016\HCH_016_010_勾踐伐吳外傳 | sentences=309
[OK] HCH_016\HCH_016_011_佚文 | sentences=24

STATISTICS BY WORK
====================================================================================================
HCH_009 | units=135 | matched=133 | mismatched=0 | missing_json=2 | read_errors=0 | tsv_sentences=44957 | json_sentences=44957
HCH_010 | units=116 | matched=116 | mismatched=0 | missing_json=0 | read_errors=0 | tsv_sentences=19133 | json_sentences=19133
HCH_011 | units=56 | matched=56 | mismatched=0 | missing_json=0 | read_errors=0 | tsv_sentences=11884 | json_sentences=11884
HCH_012 | units=332 | matched=328 | mismatched=0 | missing_json=4 | read_errors=0 | tsv_sentences=158296 | json_sentences=158296
HCH_013 | units=80 | matched=80 | mismatched=0 | missing_json=0 | read_errors=0 | tsv_sentences=22512 | json_sentences=22512
HCH_014 | units=6 | matched=6 | mismatched=0 | missing_json=0 | read_errors=0 | tsv_sentences=399 | json_sentences=399
HCH_015 | units=59 | matched=59 | mismatched=0 | missing_json=0 | read_errors=0 | tsv_sentences=11910 | json_sentences=11910
HCH_016 | units=11 | matched=11 | mismatched=0 | missing_json=0 | read_errors=0 | tsv_sentences=1723 | json_sentences=1723

MISSING JSON
====================================================================================================
[MISSING] HCH_009\HCH_009_061
  Unit          : HCH_009_061
  TSV sentences : 0
  TSV file      : HCH_009\HCH_009_061\HCH_009_061_seg.tsv
  Expected JSON : HCH_009\HCH_009_061\HCH_009_061_ner.json
----------------------------------------------------------------------------------------------------
[MISSING] HCH_009\HCH_009_062
  Unit          : HCH_009_062
  TSV sentences : 0
  TSV file      : HCH_009\HCH_009_062\HCH_009_062_seg.tsv
  Expected JSON : HCH_009\HCH_009_062\HCH_009_062_ner.json
----------------------------------------------------------------------------------------------------
[MISSING] HCH_012\HCH_012_101
  Unit          : HCH_012_101
  TSV sentences : 0
  TSV file      : HCH_012\HCH_012_101\HCH_012_101_seg.tsv
  Expected JSON : HCH_012\HCH_012_101\HCH_012_101_ner.json
----------------------------------------------------------------------------------------------------
[MISSING] HCH_012\HCH_012_102
  Unit          : HCH_012_102
  TSV sentences : 0
  TSV file      : HCH_012\HCH_012_102\HCH_012_102_seg.tsv
  Expected JSON : HCH_012\HCH_012_102\HCH_012_102_ner.json
----------------------------------------------------------------------------------------------------
[MISSING] HCH_012\HCH_012_110
  Unit          : HCH_012_110
  TSV sentences : 0
  TSV file      : HCH_012\HCH_012_110\HCH_012_110_seg.tsv
  Expected JSON : HCH_012\HCH_012_110\HCH_012_110_ner.json
----------------------------------------------------------------------------------------------------
[MISSING] HCH_012\HCH_012_112
  Unit          : HCH_012_112
  TSV sentences : 0
  TSV file      : HCH_012\HCH_012_112\HCH_012_112_seg.tsv
  Expected JSON : HCH_012\HCH_012_112\HCH_012_112_ner.json
----------------------------------------------------------------------------------------------------

MISMATCHED SENTENCE COUNTS
====================================================================================================
No mismatched sentence counts.

READ ERRORS
====================================================================================================
No read errors.

GLOBAL SUMMARY
====================================================================================================
Total works          : 8
Total TSV units      : 795
Matched units        : 789
Mismatched units     : 0
Missing JSON units   : 6
Read errors          : 0
Total TSV sentences  : 270814
Total JSON sentences : 270814
Status: 6 PROBLEM UNIT(S) FOUND.
